자원명,관리기관구분,시도,군구,경도,위도
강서 브라이트센터,지방자치단체,부산광역시,강서구,128.957009,35.180181
강서구청,지방자치단체,부산광역시,강서구,128.980565,35.212938
강서구청역 역세권 주차장,지방자치단체,부산광역시,강서구,128.979559,35.2121243
강서동 행정복지센터,지방자치단체,경상남도,양산시,129.026212,35.345162
강서브라이트센터제2부설,지방자치단체,부산광역시,강서구,128.956676,35.178649
강서세무서,중앙행정기관,서울특별시,강서구,126.8215746,37.56231716
강서중학교,교육청,인천광역시,강화군,126.3881076,37.77311093
강신중,교육청,서울특별시,양천구,126.8381601,37.51513716
강원도 삼척시 가고파앞 노외주차장,지방자치단체,강원도,삼척시,129.1642241,37.44473265
강원도 삼척시 남양5통 통배기 노외주차장,지방자치단체,강원도,삼척시,129.166189,37.44037952
강원도 삼척시 사대안길 주차장,지방자치단체,강원도,삼척시,129.165585,37.444758
강원도 삼척시 삼고정문앞 노외주차장,지방자치단체,강원도,삼척시,129.1653585,37.44451656
강원도 삼척시 새마을떡집 노외주차장,지방자치단체,강원도,삼척시,129.1663201,37.44121418
강원도 삼척시 중앙로 주차장,지방자치단체,강원도,삼척시,129.16811,37.441825
강원도 삼척시 중앙시장 노인회관앞 노외주차장,지방자치단체,강원도,삼척시,129.1658383,37.44325685
강원도 삼척시 중앙시장 임시노외주차장,지방자치단체,강원도,삼척시,129.1654502,37.44269211
강원도 삼척시 중앙시장 제2노외주차장,지방자치단체,강원도,삼척시,129.166391,37.43887
강원도 삼척시 중앙시장1 주차장,지방자치단체,강원도,삼척시,129.165136,37.443216
강원도 삼척시 진주로 주차장,지방자치단체,강원도,삼척시,129.165216,37.440213
강원도 삼척시 척주로 주차장,지방자치단체,강원도,삼척시,129.16454,37.443708
강원도 횡성군농업기술센터,지방자치단체,강원도,횡성군,127.961389,37.52887
강원도강릉교육지원청,교육청,강원도,강릉시,128.9001837,37.7456374
강원도고성교육지원청,교육청,강원도,고성군,128.4661804,38.38006945
강원도교육연수원(별관),교육청,강원도,강릉시,128.9398222,37.75833743
강원도교육연수원(본관),교육청,강원도,강릉시,128.9173601,37.78643291
강원도교육청,교육청,강원도,춘천시,127.7267847,37.9072804
강원도동해교육지원청,교육청,강원도,동해시,129.1173101,37.525347
강원도립대학교,지방자치단체,강원도,강릉시,128.8271694,37.8775326
강원도속초양양교육지원청,교육청,강원도,속초시,128.5720279,38.20453952
강원도양구교육지원청,교육청,강원도,양구군,127.9906209,38.1093236
강원도영월교육지원청,교육청,강원도,영월군,128.4579943,37.1831345
강원도원주교육지원청,교육청,강원도,원주시,127.9462171,37.3382772
강원도인제교육지원청,교육청,강원도,인제군,128.1708252,38.07039014
강원도정선교육지원청,교육청,강원도,정선군,128.6632407,37.38128914
강원도철원교육지원청,교육청,강원도,철원군,127.3026918,38.14545425
강원도청,지방자치단체,강원도,춘천시,127.729784,37.885403
강원도춘천교육지원청,교육청,강원도,춘천시,127.7290788,37.87656259
강원도평창교육지원청,교육청,강원도,평창군,128.40079,37.36905
강원도홍천교육지원청,교육청,강원도,홍천군,127.8839978,37.6916857
강원도화천교육지원청,교육청,강원도,화천군,127.7026823,38.10331389
강원도횡성교육지원청,교육청,강원도,횡성군,127.9811163,37.49195409
강원랜드사무실 옆(우측),지방자치단체,강원도,정선군,128.8554002,37.20067247
강원랜드사무실 옆(좌측),지방자치단체,강원도,정선군,128.8556494,37.19979659
강원영동병무지청,중앙행정기관,강원도,강릉시,128.9070478,37.74858545
강원지방통계지청영월사무소,중앙행정기관,강원도,영월군,128.4770664,37.17464531
강원학생교육원,교육청,강원도,춘천시,127.5781076,37.73529966
강일로(강일여고입구적십자회관) 노상주차장,지방자치단체,강원도,강릉시,128.8835912,37.760543
강진 호수공원 주차장,지방자치단체,전라남도,강진군,126.7333269,34.64629783
강진고등학교,교육청,전라남도,강진군,126.7593425,34.63861068
강진군청 앞,지방자치단체,전라남도,강진군,126.7676287,34.64144943
강진세무서 뒤편,지방자치단체,전라남도,강진군,126.7675134,34.64324956
강진아트홀 지하주차장,지방자치단체,전라남도,강진군,126.7704038,34.63811082
강진읍 상가주차장,지방자치단체,전라남도,강진군,126.7695153,34.63941794
강진읍교회 앞 주차장1,지방자치단체,전라남도,강진군,126.7680802,34.64060006
강진읍교회 앞 주차장2,지방자치단체,전라남도,강진군,126.7679834,34.64030105
강진중앙초등학교,교육청,전라남도,강진군,126.7667663,34.63771051
강천중학교,교육청,경기도,여주시,127.712448,37.27087978
강천초등학교,교육청,경기도,여주시,127.7204304,37.26902312
강촌노외,지방자치단체,강원도,춘천시,127.6338849,37.81335766
강하중학교,교육청,경기도,양평군,127.4050751,37.48253125
강하초등학교,교육청,경기도,양평군,127.4098739,37.4965551
강현중,교육청,서울특별시,동작구,126.9307563,37.50311599
강현초등학교,교육청,강원도,양양군,128.6040688,38.14940794
강화고등학교,교육청,인천광역시,강화군,126.4738138,37.74802846
강화여자고등학교,교육청,인천광역시,강화군,126.4795303,37.75388637
강화여자중학교,교육청,인천광역시,강화군,126.4950253,37.74429631
강화중학교,교육청,인천광역시,강화군,126.4910321,37.75040512
강화초등학교,교육청,인천광역시,강화군,126.4861312,37.75034709
개곡초등학교,교육청,경기도,김포시,126.5936414,37.73203072
개군중학교,교육청,경기도,양평군,127.5397798,37.42858075
개군초등학교,교육청,경기도,양평군,127.5343726,37.42795398
개금고등학교,교육청,부산광역시,진구,129.0256396,35.16087702
개금초등학교,교육청,부산광역시,진구,129.0195961,35.15452351
개나리놀이터지하주차장,지방자치단체,경기도,안양시,126.9153279,37.40151111
개령서부초등학교,교육청,경상북도,김천시,128.1521322,36.1568521
개령중학교,교육청,경상북도,김천시,128.1853612,36.16779854
개령초등학교,교육청,경상북도,김천시,128.187037,36.16802696
개림중학교,교육청,부산광역시,진구,129.0179689,35.15742419
개림초등학교,교육청,부산광역시,진구,129.0161716,35.1563675
개봉교~노인회관,지방자치단체,경상남도,거창군,127.918824,35.693664
개봉교~중앙교회,지방자치단체,경상남도,거창군,127.916138,35.691124
개성고등학교,교육청,부산광역시,진구,129.0299526,35.1676735
개승마을 주차장,지방자치단체,경상남도,의령군,128.2338666,35.3773722
개양중학교,교육청,경상남도,진주시,128.1097423,35.16049726
개운동 공영주차장,지방자치단체,강원도,원주시,127.9537292,37.3395633
개운산 주차장,지방자치단체,서울특별시,성북구,127.0262388,37.59686703
개운중학교,교육청,경상남도,양산시,129.1699875,35.41239564
개운초등학교(체육관 주차장),교육청,울산광역시,남구,129.3120807,35.51312399
개원초등학교,교육청,부산광역시,진구,129.0284098,35.16456635
개인택시조합 공한지 주차장,지방자치단체,강원도,강릉시,128.9276285,37.7688228
개정 일반산업단지,지방자치단체,경기도,안성시,127.1983532,36.95813865
개진면사무소,지방자치단체,경상북도,고령군,128.388222,35.704111
개진초등학교,교육청,경상북도,고령군,128.3697454,35.71676035
개천면사무소,지방자치단체,경상남도,고성군,128.2599,35.0981
개포초등학교,교육청,부산광역시,진구,129.0265086,35.15883224
개화산,지방자치단체,서울특별시,강서구,126.8052,37.57221
객주문학마을 전시체험시설 부설주차장,지방자치단체,경상북도,청송군,129.046001,36.527311
갤러리아 백화점 옆,지방자치단체,대전광역시,서구,127.388385,36.352896
갯골생태공원,지방자치단체,경기도,시흥시,126.7812554,37.38979099
거두리 공영주차장,지방자치단체,강원도,춘천시,127.7524468,37.85183248
거두리 순복음교회 옆,지방자치단체,강원도,춘천시,127.7551746,37.85018577
거락숲 공영주차장,지방자치단체,경상남도,창원시,128.3723432,35.1412666
거류면사무소,지방자치단체,경상남도,고성군,128.4044,34.9918
거류초등학교,교육청,경상남도,고성군,128.404439,34.99396254
거모제2 노외,지방자치단체,경기도,시흥시,126.7846115,37.343046
거모제3 노외,지방자치단체,경기도,시흥시,126.7857163,37.3403181
거모제4노외(군자공고),지방자치단체,경기도,시흥시,126.7854478,37.3492899
거모중앙 공영주차장,지방자치단체,경기도,시흥시,126.7842968,37.34755685
거북공원 공영주차장,지방자치단체,경상남도,김해시,128.8651023,35.23508791
거산초등학교 주차장,교육청,충청남도,아산시,126.9898673,36.69191811
거성초등학교,교육청,강원도,고성군,128.4578821,38.45233411
거열교~거창교,지방자치단체,경상남도,거창군,127.908725,35.683098
거원초,교육청,서울특별시,송파구,127.1449361,37.48762503
거제고현초등학교,교육청,경상남도,거제시,128.6288323,34.87372391
거제교육지원청,교육청,경상남도,거제시,128.6264881,34.88012038
거제국민체육센터 주차장,지방자치단체,경상남도,거제시,128.5815338,34.8518556
거제면 공영주차장,지방자치단체,경상남도,거제시,128.5907599,34.84981849
거제면사무소,지방자치단체,경상남도,거제시,128.5904175,34.8510014
거제면주민자치센터,지방자치단체,경상남도,거제시,128.5960591,34.85109169
거제시 보건소,지방자치단체,경상남도,거제시,128.6365604,34.89168757
거제시 장승포동주민센터,지방자치단체,경상남도,거제시,128.7271781,34.8673357
거제시종합운동장 주차장,지방자치단체,경상남도,거제시,128.6184471,34.88293406
거제시청사부설주차장,지방자치단체,경상남도,거제시,128.621449,34.880766
거제시체육관 주차장,지방자치단체,경상남도,거제시,128.6163055,34.88273418
거제여자상업고등학교,교육청,경상남도,거제시,129.1699875,35.41239564
거제여자중학교,교육청,부산광역시,연제구,129.0634379,35.187762
거제옥포고등학교,교육청,경상남도,거제시,128.6859925,34.90540807
거제장평중학교,교육청,경상남도,거제시,128.6064665,34.88608569
거제제일고등학교,교육청,경상남도,거제시,128.5867996,34.85197194
거제제일중학교,교육청,경상남도,거제시,128.5864541,34.85082136
거제중앙중학교,교육청,경상남도,거제시,128.6358219,34.89442358
거진11리 해변,지방자치단체,강원도,고성군,128.4530527,38.4437711
거진8리 해변,지방자치단체,강원도,고성군,128.4525281,38.445984
거진읍사무소 광장,지방자치단체,강원도,고성군,128.4503079,38.4358742
거진전통시장,지방자치단체,강원도,고성군,128.451692,38.44596
거진정보공업고고등학교,교육청,강원도,고성군,128.4500877,38.44087546
거진초등학교,교육청,강원도,고성군,128.4445693,38.4376515
거창교~원상동,지방자치단체,경상남도,거창군,127.907625,35.684095
거창교~중앙교,지방자치단체,경상남도,거창군,127.914392,35.684113
거창교회 옆,지방자치단체,경상남도,거창군,127.91336,35.687212
거창나래학교,교육청,경상남도,거창군,127.8514518,35.70095176
거창대성고등학교,교육청,경상남도,거창군,127.9040224,35.69032647
거창버스터미널 공영주차장,지방자치단체,경상남도,거창군,127.92269,35.68513
거창사건사업소,지방자치단체,경상남도,거창군,127.924905,35.554792
